Id,SalePrice_pred
2735,135174.84248592157
2736,131758.6056240952
2737,110363.66418809353
2738,124885.28938795556
2739,148773.15894795358
2740,138554.83078747182
2741,153309.05080965447
2742,171903.58982926694
2743,158617.17623136222
2744,168745.28803231288
2745,144809.87898108776
2746,122722.96008302673
2747,174833.1549481373
2748,124148.72307765787
2749,134320.97560111136
2750,113413.56977541462
2751,132232.41712056444
2752,210853.16574816825
2753,133633.1622073316
2754,208180.91792807626
2755,138528.5725297858
2756,76449.17076152268
2757,67000.07497002008
2758,68185.63650347905
2759,160176.0624952782
2760,121728.76616212222
2761,138256.79799790852
2762,130399.26235151061
2763,191067.95178031054
2764,170203.96067981172
2765,272058.6927042783
2766,114333.84266469823
2767,81608.83370480246
2768,118757.47331208811
2769,135651.43074141286
2770,160242.54391655663
2771,106768.65257264234
2772,101994.10279931265
2773,172993.3083555766
2774,145725.07782398464
2775,114191.73253929091
2776,145451.76542236097
2777,155043.32633353694
2778,122866.37819031565
2779,124667.61970250517
2780,97305.26569988712
2781,85734.63273125408
2782,94600.50360126804
2783,84564.66270868281
2784,113811.86461335799
2785,141107.3221991657
2786,46502.74634067573
2787,123543.64282676778
2788,59516.22639102851
2789,172281.82235220048
2790,87669.4698258205
2791,111344.6126860195
2792,55102.60443214835
2793,150558.4368170237
2794,90983.45990404533
2795,124371.28573259324
2796,89933.3230830467
2797,220044.37343764555
2798,121399.64862577242
2799,109872.02683837418
2800,74961.74481743181
2801,110522.38373780414
2802,132622.98137135594
2803,170292.6889956866
2804,144427.825996527
2805,110117.37371463218
2806,76870.37491150925
2807,166496.89093439784
2808,154265.11401263837
2809,119632.62162366063
2810,128976.91305105117
2811,175445.17146069757
2812,183396.48542803514
2813,155274.68422178846
2814,147332.88575670673
2815,103820.65092211647
2816,209352.36815644213
2817,151771.33345551422
2818,126496.12486745555
2819,205545.58619424296
2820,138791.8149927884
2821,111455.32221666012
2822,195851.74937886404
2823,295693.7922649117
2824,172460.76288524715
2825,170841.87952128297
2826,130730.40990758153
2827,136387.40253782878
2828,245212.85160476016
2829,218858.34867467303
2830,218262.7565465446
2831,186035.85325110678
2832,229315.408095107
2833,313027.9888041483
2834,234555.85263585456
2835,228566.2404600808
2836,202874.02105041847
2837,163801.3234933243
2838,144376.5187155674
2839,176874.5332640294
2840,195946.23285801613
2841,202154.84651324825
2842,230315.18334185964
2843,148367.2029185103
2844,167974.00032532582
2845,126963.66704828631
2846,206302.44865623294
2847,199280.91797687244
2848,206390.39599741332
2849,205936.44573454032
2850,275447.6993438565
2851,225011.23681058385
2852,230200.2474660857
2853,236830.20255241188
2854,148826.47548028108
2855,204304.35555760143
2856,205758.79032418085
2857,196651.9398194499
2858,214909.63665119573
2859,84449.2511460154
2860,109846.33776639438
2861,134184.33613124868
2862,195757.54298735116
2863,145900.6090248331
2864,257491.66053137073
2865,153963.2068689788
2866,152182.5830277743
2867,95317.66203158196
2868,94456.28950986886
2869,99031.91836072135
2870,115649.26846497375
2871,85176.06308338353
2872,12969.385538360802
2873,85125.899952326
2874,141626.1175721011
2875,111797.42766721616
2876,176966.61730609805
2877,144587.06386118918
2878,163951.54598643127
2879,120711.23776436382
2880,101164.69216798287
2881,135261.16207131458
2882,175561.44552736013
2883,190591.82043540347
2884,210060.59202300897
2885,184254.69119657896
2886,227678.41458356788
2887,120088.80953734061
2888,144412.8381644483
2889,49567.43525182111
2890,75402.60847923288
2891,144874.10832134285
2892,48915.697503625226
2893,99175.25669766276
2894,45987.19001995379
2895,345112.29037208285
2896,296834.42098003905
2897,216746.56480142567
2898,152128.21401855483
2899,226574.60646355842
2900,152630.37701648843
2901,211435.5411561224
2902,195527.2001261704
2903,305810.3259863677
2904,341606.20076985424
2905,77545.1602968787
2906,217297.71055485395
2907,119812.854779368
2908,121189.45456851626
2909,141795.69206421837
2910,67526.90623685977
2911,72711.09752550766
2912,154619.89103990042
2913,71225.21372338114
2914,70445.53011694012
2915,81295.54918074593
2916,75218.61144717151
2917,176403.6131913071
2918,106316.54503473232
2919,226432.2430001276
